Carga_kN,Desplazamiento_incremental_mm
135.45000000000002,-2.1465370923396563
270.90000000000003,-4.293074139754708
406.34999999999997,-6.43961118716993
541.8000000000001,-8.586148234585096
677.25,-10.732685282000205
812.6999999999999,-12.879222329415427
948.15,-15.025759376830536
1083.6000000000001,-17.1722964242457
1219.05,-19.31883347166081
1354.5,-21.465370519075975
