Carga_kN,Desplazamiento_incremental_mm
628.8000000000001,-1.021080326567926
1257.6000000000001,-2.0421606528803053
1886.3999999999999,-3.0632409791926847
2515.2000000000003,-4.084321305505071
3144.0,-5.105401631817465
3772.7999999999997,-6.126481958129844
4401.599999999999,-7.147562284442223
5030.400000000001,-8.16864261075461
5659.2,-9.189722937066989
6288.0,-10.210803263379375
