Carga_kN,Desplazamiento_incremental_mm
41.400000000000006,-0.1303777469503089
82.80000000000001,-0.26075549384272634
124.19999999999999,-0.3911332407351402
165.60000000000002,-0.5215109876275541
207.0,-0.651888734519968
248.39999999999998,-0.7822664814123819
289.79999999999995,-0.9126442283047957
331.20000000000005,-1.0430219751972132
372.6,-1.173399722089627
414.0,-1.303777468982041
