Carga_kN,Desplazamiento_incremental_mm
241.92,-4.091174936772404
483.84,-8.182349864261624
725.7599999999999,-12.273524791750958
967.68,-16.364699719240207
1209.6,-20.455874646729455
1451.5199999999998,-24.547049574218704
1693.4399999999998,-28.63822450170801
1935.36,-32.7293994291972
2177.2799999999997,-36.82057435668651
2419.2,-40.911749284175755
