Carga_kN,Desplazamiento_incremental_mm
628.8000000000001,-1.65500286623881
1257.6000000000001,-3.3100057318381673
1886.3999999999999,-4.965008597437524
2515.2000000000003,-6.620011463036882
3144.0,-8.275014328636246
3772.7999999999997,-9.930017194235596
4401.599999999999,-11.58502005983496
5030.400000000001,-13.240022925434317
5659.2,-14.895025791033675
6288.0,-16.55002865663303
