Carga_kN,Desplazamiento_incremental_mm
41.400000000000006,-0.19420434297271072
82.80000000000001,-0.3884086856999396
124.19999999999999,-0.5826130284271684
165.60000000000002,-0.7768173711543938
207.0,-0.9710217138816226
248.39999999999998,-1.165226056608848
289.79999999999995,-1.3594303993360768
331.20000000000005,-1.553634742063302
372.6,-1.7478390847905345
414.0,-1.9420434275177598
