Carga_kN,Desplazamiento_incremental_mm
628.8000000000001,-1.2129813348438674
1257.6000000000001,-2.4259626692448535
1886.3999999999999,-3.6389440036458467
2515.2000000000003,-4.851925338046833
3144.0,-6.064906672447812
3772.7999999999997,-7.277888006848798
4401.599999999999,-8.490869341249791
5030.400000000001,-9.703850675650777
5659.2,-10.916832010051756
6288.0,-12.12981334445275
