Carga_kN,Desplazamiento_incremental_mm
41.400000000000006,-0.17118843553003416
82.80000000000001,-0.34237687092935687
124.19999999999999,-0.5135653063286831
165.60000000000002,-0.6847537417280094
207.0,-0.8559421771273357
248.39999999999998,-1.027130612526662
289.79999999999995,-1.1983190479259882
331.20000000000005,-1.369507483325311
372.6,-1.5406959187246372
414.0,-1.7118843541239634
