X,Y,Z,Settlement_gravedad_mm
0.0,1.5,-0.24579670243917562,0.045810865569027366
0.0,0.1875,-1.2,0.04545200884091008
0.0,0.375,-1.2,0.04545132105971539
0.0,0.5625,-1.2,0.04545016916416088
0.0,0.75,-1.2,0.045448538005827724
0.0,0.9375,-1.2,0.04544647864826083
0.0,1.125,-1.2,0.045443973459797636
0.0,1.3125,-1.2,0.04544101446271322
1.0,0.0,-1.0096322348032698,0.04555293694732868
1.0,0.0,-0.8192644696065392,0.045645439193203685
1.0,0.0,-0.6288967044098089,0.04572092049656451
1.0,0.0,-0.43852893921307834,0.045776367927046056
1.0,0.0,-0.24579670243917562,0.045811041168926855
1.0,0.4999999999999997,0.0,0.04584767122859643
1.0,1.0000000000000018,0.0,0.045874116201263485
1.0,1.5,-1.0096322348032698,0.04557400574070397
1.0,1.5,-0.8192644696065392,0.04568883866672867
1.0,1.5,-0.6288967044098089,0.04576574502641729
1.0,1.5,-0.43852893921307834,0.04582504249756915
1.0,1.5,-0.24579670243917562,0.04586597529242711
1.0,0.1875,-1.2,0.04545095607537937
1.0,0.375,-1.2,0.0454502678050877
1.0,0.5625,-1.2,0.04544926402737352
1.0,0.75,-1.2,0.045447630882798615
1.0,0.9375,-1.2,0.045445675983229045
1.0,1.125,-1.2,0.045442955808694195
1.0,1.3125,-1.2,0.04543993975403423
0.2,0.0,-1.2,0.04545216821356152
0.4,0.0,-1.2,0.04545211846297034
0.6,0.0,-1.2,0.045451919318543706
0.8,0.0,-1.2,0.04545163490807956
0.2,1.5,-1.2,0.04543752130527697
0.4,1.5,-1.2,0.04543726899577248
0.6,1.5,-1.2,0.045436989479038015
0.8,1.5,-1.2,0.04543669055854282
0.4999999999999988,1.5,0.0,0.04585561971478384
0.0,0.0,-0.9999999999999998,0.045452555046921396
0.0,0.1875,-0.7999999999999999,0.045452424080587
0.0,0.375,-0.7999999999999999,0.045451712568944154
0.0,0.5625,-0.7999999999999999,0.04545060149539829
0.0,0.75,-0.7999999999999999,0.04544895221260894
0.0,0.9375,-0.7999999999999999,0.045446878424811744
0.0,1.125,-0.7999999999999999,0.04544430680932565
0.0,1.3125,-0.7999999999999999,0.04544130230862991
0.0,1.5,-0.9999999999999998,0.04543792191250986
1.0,0.0,-0.9999999999999998,0.0454514547938524
1.0,0.1875,-0.7999999999999999,0.04545139366014907
1.0,0.375,-0.7999999999999999,0.045450769108174166
1.0,0.5625,-0.7999999999999999,0.0454496438992297
1.0,0.75,-0.7999999999999999,0.045448066881687184
1.0,0.9375,-0.7999999999999999,0.0454459425292334
1.0,1.125,-0.7999999999999999,0.04544325131044666
1.0,1.3125,-0.7999999999999999,0.04544010834698248
1.0,1.5,-0.9999999999999998,0.045436076553444914
0.2,0.0,-0.7999999999999999,0.0454525932230771
0.4,0.0,-0.7999999999999999,0.04545253833193034
0.6,0.0,-0.7999999999999999,0.045452353266593574
0.8,0.0,-0.7999999999999999,0.045451980032576264
0.2,1.5,-0.7999999999999999,0.045437983256817915
0.4,1.5,-0.7999999999999999,0.04543778858891464
0.6,1.5,-0.7999999999999999,0.045437505102438505
0.8,1.5,-0.7999999999999999,0.04543708029512563
0.0,0.0,-3.9780982410817316,0.04280397019353707
0.0,0.0,-3.224952941674347,0.04383956019918428
0.0,0.0,-2.669854273335367,0.0444602357092558
0.0,0.0,-2.2607841084596094,0.04484196111719871
0.0,0.0,-1.9593086456679112,0.04507500788277542
0.0,0.0,-1.7371280296776526,0.04522135413075101
0.0,0.0,-1.5573320465988916,0.045319563390208456
0.0,0.0,-1.3786660232994459,0.04539700860279605
0.0,2.0935143038203536,0.0,0.04589707448659272
0.0,2.9081112648526735,0.0,0.04586975450714348
0.0,4.036252193044871,0.0,0.04566581323624527
0.0,5.598590176669995,0.0,0.04509747450887561
0.0,7.5,-3.333333333333333,0.042180438179034
0.0,7.5,-1.6666666666666665,0.0436514235075631
5.0,0.0,-3.333333333333333,0.04294312648067073
5.0,0.0,-1.6666666666666665,0.04447507366719715
1.584174767136193,0.0,0.0,0.04589221515210353
2.382299656002554,0.0,0.0,0.04588868989778784
3.4827665484379806,0.0,0.0,0.045617904230058126
1.6666666666666667,7.5,0.0,0.04414175669995384
3.3333333333333335,7.5,0.0,0.04391187755101433
5.0,1.875,0.0,0.04507315008353453
5.0,3.75,0.0,0.04478903702305069
5.0,5.625,0.0,0.04426948147518059
5.0,7.5,-3.333333333333333,0.0413120041313438
5.0,7.5,-1.6666666666666665,0.04289041616138858
0.0,5.997373011451305,-9.499722910466748,0.03226070612172661
0.0,1.5025082475914338,-9.499999504934987,0.03252141486886471
0.0,2.7774223905903144,-6.794978517019362,0.03826410360959737
0.0,2.778809862464767,-12.203769184859755,0.024912111414714826
0.0,4.716129023347552,-6.818925431411245,0.03796827765623113
0.0,3.8048088359798977,-8.067299160093304,0.035745680519383066
0.0,4.716377260744486,-12.179135872996268,0.025081501813841136
0.0,3.8050462520543746,-10.931305435096721,0.028806876930847304
0.0,6.1408588646698306,-7.778258372629646,0.03584981767450891
0.0,1.3587580408072795,-11.22482684637404,0.027946915570841006
0.0,1.3586071870821415,-7.774962370409055,0.03658818904288293
0.0,6.140420022901386,-11.220675195318751,0.027765378062073715
0.0,6.179110415562538,-12.67387406961844,0.02359602179128062
0.0,1.3205962268217775,-12.675372662023625,0.02339748349251017
0.0,1.320516139066696,-6.324551167561039,0.03925614176353993
0.0,6.18127654670676,-6.32372342853852,0.03833294355381884
0.0,4.990887356688169,-8.611593348620675,0.0344394368432069
0.0,3.7683839528222123,-9.499620655635685,0.03256882057338832
0.0,2.5095612722108323,-8.612451187895529,0.03471898159071994
0.0,4.990921077312796,-10.38753740105394,0.030208348810789525
0.0,2.509078922687205,-10.387537401053937,0.030351776760981303
5.0,5.997373011451305,-9.499722910466748,0.03148167037164747
5.0,1.5025082475914338,-9.499999504934987,0.03188550691374566
5.0,2.7774223905903144,-6.794978517019362,0.037563833899236815
5.0,2.778809862464767,-12.203769184859755,0.02461227082242471
5.0,4.716129023347552,-6.818925431411245,0.03720307531652949
5.0,3.8048088359798977,-8.067299160093304,0.034996670069869194
5.0,4.716377260744486,-12.179135872996268,0.024756041840140477
5.0,3.8050462520543746,-10.931305435096721,0.028241676563966988
5.0,6.1408588646698306,-7.778258372629646,0.03508916336423713
5.0,1.3587580408072795,-11.22482684637404,0.027492687686170005
5.0,1.3586071870821415,-7.774962370409055,0.03583312771787452
5.0,6.140420022901386,-11.220675195318751,0.027335741394038
5.0,6.179110415562538,-12.67387406961844,0.02338315423559782
5.0,1.3205962268217775,-12.675372662023625,0.023192089135883023
5.0,1.320516139066696,-6.324551167561039,0.03842317089197643
5.0,6.18127654670676,-6.32372342853852,0.037657354894877974
5.0,4.990887356688169,-8.611593348620675,0.03371986693639098
5.0,3.7683839528222123,-9.499620655635685,0.031881476987377
5.0,2.5095612722108323,-8.612451187895529,0.03402248542392136
5.0,4.990921077312796,-10.38753740105394,0.029612018547487552
5.0,2.509078922687205,-10.387537401053937,0.029738792334435084
2.5000000000000004,0.0,-12.556624327025936,0.023753277230910818
2.5,0.0,-6.443375672974064,0.03882632268434268
1.4998558325730798,0.0,-9.5,0.032616038665628566
3.50014416742692,0.0,-9.5,0.03232847296088758
3.400291472933393,0.0,-11.28516593942145,0.02760237726857653
1.584991658530147,0.0,-11.298426231060754,0.027695743758289072
3.4002914729333935,0.0,-7.714834060578553,0.03635463008869308
1.584991658530147,0.0,-7.701573768939246,0.03662185880428807
3.8348623139796594,0.0,-12.79605972830962,0.022886321937971334
1.1947943042045561,0.0,-12.765313915859979,0.023037772634164518
1.194794304204555,0.0,-6.234686084140019,0.0392618957666483
3.8348623139796594,0.0,-6.2039402716903815,0.03900799337131422
2.4992338156738616,0.0,-10.29297458087878,0.03049446512960271
2.499193926860549,0.0,-8.702396886518182,0.03437297349572121
2.5000000000000004,7.5,-12.556624327025936,0.02383216047181874
2.5,7.5,-6.443375672974064,0.03751231462055921
3.50014416742692,7.5,-9.5,0.03144290271137556
1.4998558325730798,7.5,-9.5,0.03178295193045269
3.400291472933393,7.5,-11.28516593942145,0.027231546368784824
1.584991658530147,7.5,-11.298426231060754,0.02740192935062699
3.4002914729333935,7.5,-7.714834060578553,0.035173763502978815
1.584991658530147,7.5,-7.701573768939246,0.03542463985728945
3.8348623139796594,7.5,-12.79605972830962,0.022982455870798082
1.1947943042045561,7.5,-12.765313915859979,0.023195546398403544
1.194794304204555,7.5,-6.234686084140019,0.03799757899716507
3.8348623139796594,7.5,-6.2039402716903815,0.037660622518343075
2.4992338156738616,7.5,-10.29297458087878,0.02979397992299171
2.499193926860549,7.5,-8.702396886518182,0.03335415550507065
2.4476264334453126,6.100413727510206,-14.0,0.019272469359146182
2.5000000000000004,1.443375672974064,-14.0,0.018823855851910026
1.4034339267291014,4.84417887570054,-14.0,0.019138843318304778
3.268661474133062,4.616915478061368,-14.0,0.01913019963384436
1.5579884296376372,2.9304964524253116,-14.0,0.0189027157884166
3.5604921853957245,2.691662894365146,-14.0,0.018990767635788896
1.1783491311906265,6.255819290793517,-14.0,0.019300085019805308
1.1783491311906267,1.2441807092064834,-14.0,0.01882566348239974
3.809924248182341,6.268465841114315,-14.0,0.019328463806053426
3.8216508688093738,1.244180709206482,-14.0,0.018955951275825535
2.5000000000000004,1.443375672974064,-5.0,0.04093178635518164
