X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.6,1.5,-0.5,178.21482559667538,41.555778164834834,219.77060376151022
0.8,1.5,-0.5,178.21320058920787,41.54448855652532,219.7576891457332
0.2,1.5,0.0,178.69127819927078,55.97855832088459,234.66983652015537
0.4,1.5,0.0,178.80281128016193,52.525768757575804,231.32858003773774
0.6,1.5,0.0,178.90392838978906,51.028091387412246,229.9320197772013
0.8,1.5,0.0,179.1385250834906,49.23692635260892,228.37545143609952
0.0,0.0,-0.2999999999999998,178.25092813887696,41.697828998582196,219.94875713745915
0.0,0.1875,-0.09999999999999998,178.25031248463497,41.6952977919635,219.94561027659847
0.0,0.375,-0.09999999999999998,178.24852716339018,41.686915068131896,219.93544223152207
0.0,0.5625,-0.09999999999999998,178.24579203995424,41.67466457497119,219.92045661492543
0.0,0.75,-0.09999999999999998,178.24172156415386,41.65801700290106,219.89973856705492
0.0,0.9375,-0.09999999999999998,178.2369203463639,41.63948172190513,219.87640206826902
0.0,1.125,-0.09999999999999998,178.2312826740838,41.61887125692189,219.85015393100568
0.0,1.3125,-0.09999999999999998,178.22486776387552,41.59749153954138,219.8223593034169
0.0,1.5,-0.2999999999999998,178.21816640466764,41.575636476964235,219.79380288163188
1.0,0.0,-0.2999999999999998,178.24640635672307,41.69058173970075,219.93698809642382
1.0,0.1875,-0.09999999999999998,178.24585314194425,41.6876660779464,219.93351921989066
1.0,0.375,-0.09999999999999998,178.24402900233721,41.67783264791086,219.92186165024808
1.0,0.5625,-0.09999999999999998,178.24109828388944,41.662160764544154,219.9032590484336
1.0,0.75,-0.09999999999999998,178.23707943168296,41.64282796643863,219.8799073981216
1.0,0.9375,-0.09999999999999998,178.23194255103886,41.61904771117284,219.8509902622117
1.0,1.125,-0.09999999999999998,178.22585868659337,41.59343089634851,219.81928958294188
1.0,1.3125,-0.09999999999999998,178.21908382984827,41.56670613691904,219.7857899667673
1.0,1.5,-0.2999999999999998,178.21125283436967,41.536136088061625,219.7473889224313
0.2,0.0,-0.09999999999999998,178.25060085333382,41.696689975888006,219.94729082922183
0.4,0.0,-0.09999999999999998,178.24991096052008,41.694263056906834,219.94417401742692
0.6,0.0,-0.09999999999999998,178.24892909681824,41.69212781382436,219.9410569106426
0.8,0.0,-0.09999999999999998,178.24773894502243,41.69102136533172,219.93876031035416
0.2,1.5,-0.09999999999999998,178.21791494563257,41.573879081748856,219.79179402738143
0.4,1.5,-0.09999999999999998,178.21699780765957,41.567577749144135,219.7845755568037
0.6,1.5,-0.09999999999999998,178.2156178785505,41.559089280773975,219.77470715932446
0.8,1.5,-0.09999999999999998,178.2138476298549,41.54975367690446,219.76360130675937
0.0,0.0,-3.732325715998079,150.67950667366935,12.761493891572826,163.44100056524218
0.0,0.0,-2.8151376401658683,162.23027723497825,18.910641451981178,181.14091868695942
0.0,0.0,-2.1514585601631255,168.96189790704156,24.831050885892182,193.79294879293374
0.0,0.0,-1.671277114824679,172.8532799549504,29.866331165094408,202.71961112004482
0.0,0.0,-1.3238483428078567,175.1691564185473,33.63396453985405,208.80312095840134
0.0,0.0,-1.0724709606471539,176.50165635183512,36.23281550981818,212.7344718616533
0.0,0.0,-0.8788825971954344,177.3114314497666,38.14360028664291,215.4550317364095
0.0,0.0,-0.6894412985977167,177.89708934854266,39.94038165237805,217.83747100092071
0.0,1.6862016737444379,0.0,179.25270057582415,40.86355209465464,220.1162526704788
0.0,1.872403347488876,0.0,179.63016250131642,31.439044261014203,211.06920676233062
0.0,2.0627996512285742,0.0,179.82263926608488,25.268968706712258,205.09160797279714
0.0,2.3093203818589725,0.0,179.77696461066066,20.63623554105078,200.41320015171144
0.0,2.6481565338180224,0.0,179.6958682388511,16.360524589840935,196.05639282869203
0.0,3.1138776089585445,0.0,179.54031251830318,12.632943809682018,192.1732563279852
0.0,3.7540194100332425,0.0,179.1947877206896,9.392957764003938,188.58774548469353
0.0,4.633798768285264,0.0,178.46577924287485,6.747088069263356,185.2128673121382
0.0,5.843050466788718,0.0,176.75998210581682,4.828118829110537,181.58810093492735
0.0,7.5,-3.333333333333333,152.68061306839238,3.3706189611069988,156.05123202949937
0.0,7.5,-1.6666666666666665,167.09289960217208,3.189574990787918,170.28247459296
5.0,0.0,-3.333333333333333,152.5046038963587,6.740638244493255,159.24524214085196
5.0,0.0,-1.6666666666666665,167.1995742433384,6.582985274642596,173.78255951798099
1.180969219804356,0.0,0.0,179.14536899201335,42.159477540944096,221.30484653295744
1.3619384396087122,0.0,0.0,179.3132101815604,32.87227052517645,212.18548070673685
1.5453819952123122,0.0,0.0,179.37256454261075,27.130307830396106,206.50287237300685
1.7775418562929004,0.0,0.0,179.2677979321078,22.480146383913933,201.74794431602174
2.0937999059946475,0.0,0.0,178.94219988079266,18.464186929493252,197.4063868102859
2.5246201238121975,0.0,0.0,178.44572850125877,14.740675104748505,193.18640360600727
3.111551969753942,0.0,0.0,177.71394169534784,11.523235046889141,189.23717674223698
3.9109689369958427,0.0,0.0,176.25460404138545,8.716011565759288,184.97061560714474
1.6666666666666667,7.5,0.0,172.98523373995152,2.9493482123351384,175.93458195228666
3.3333333333333335,7.5,0.0,171.44956473921556,2.6233104607548228,174.07287519997038
5.0,1.875,0.0,172.50731414966933,5.660996068044568,178.1683102177139
5.0,3.75,0.0,172.47462592629975,4.37487530023364,176.8495012265334
5.0,5.625,0.0,171.82361442428567,3.2004406422676084,175.02405506655327
5.0,7.5,-3.333333333333333,148.96846451710442,2.7100530598422097,151.67851757694663
5.0,7.5,-1.6666666666666665,162.93072633009072,2.2118044284709413,165.14253075856166
0.0,5.997373011451305,-9.499722910466748,86.24166560657594,2.0821420548255247,88.32380766140146
0.0,1.5025082475914338,-9.499999504934987,83.6360150530077,2.5655370649967466,86.20155211800444
0.0,2.7774223905903144,-6.794978517019362,114.99969843508596,4.167802354697187,119.16750078978315
