X,Y,Z,Settlement_carga_mm
0.0,1.2804656873171811,-18.690384526419166,0.060181448129480675
0.0,1.2804656873171811,-15.309615473580834,0.26994879653039483
0.0,6.15071169010352,-15.386051540527948,0.2807870559104444
5.0,1.7148284365859052,-17.0,0.18029097090893131
5.0,4.673974028588915,-15.555034291607488,0.2774023239461769
5.0,4.673974028588914,-18.444965708392512,0.09804166057375419
5.0,2.8125,-15.548077367904177,0.27402390469719506
5.0,2.8125,-18.451922632095823,0.0897542639857809
5.0,5.890147263602507,-17.0,0.19387846985354962
5.0,3.7111400817162408,-17.0,0.18203007330073362
5.0,6.15071169010352,-18.61394845947205,0.0886748157889059
5.0,1.2804656873171811,-18.690384526419166,0.07622567866860308
5.0,1.2804656873171811,-15.309615473580834,0.29118129432422535
5.0,6.15071169010352,-15.386051540527948,0.30099006061895217
2.5,0.0,-18.556624327025936,0.06581547646686037
2.5,0.0,-15.443375672974064,0.2662768211168114
1.5346158590977894,0.0,-17.0,0.15804245435504782
3.46276461254404,0.0,-17.0,0.16668066355468625
3.8523682143552467,0.0,-15.261915376926183,0.287771031304084
1.1476317856447538,0.0,-15.261915376926183,0.2766563472583936
1.147631785644753,0.0,-18.738084623073817,0.05974060173202078
3.8523682143552462,0.0,-18.738084623073817,0.0646161346885834
2.5,7.5,-18.556624327025936,0.09797049465605578
2.5,7.5,-15.443375672974064,0.30509997045886905
1.5346158590977894,7.5,-17.0,0.19946783500854615
3.46276461254404,7.5,-17.0,0.2090408172843432
3.8523682143552467,7.5,-15.261915376926183,0.32380073195835735
1.1476317856447538,7.5,-15.261915376926183,0.3114481794412214
1.147631785644753,7.5,-18.738084623073817,0.08450727869358321
3.8523682143552462,7.5,-18.738084623073817,0.09410018087714445
2.5000000000000004,1.443375672974064,-20.0,0.0
2.4476264334453126,6.100413727510206,-20.0,0.0
1.4034339267291014,4.84417887570054,-20.0,0.0
3.268661474133062,4.616915478061368,-20.0,0.0
1.5579884296376372,2.9304964524253116,-20.0,0.0
3.5604921853957245,2.691662894365146,-20.0,0.0
1.1783491311906265,6.255819290793517,-20.0,0.0
1.1783491311906267,1.2441807092064834,-20.0,0.0
3.809924248182341,6.268465841114315,-20.0,0.0
3.8216508688093738,1.244180709206482,-20.0,0.0
1.0,1.3405714529447783,-0.7330895859933991,4.032856236516061
1.0,0.8469722984993924,-1.0214662883600072,4.3918883261794335
1.0,0.16592284140623398,-0.7228028142645682,4.596310479275466
1.0,0.45553021736569166,-1.03173272819065,4.476007535467062
1.0,0.7457805642448596,-0.43725175459112187,4.18839737237473
1.0,1.199057974437556,-1.0190853998555234,4.242619759515492
1.0,1.3293034094562295,-0.2647318710734521,3.6709007425978797
1.0,0.16588716694821848,-0.3421628208261269,4.2753462824649375
1.0,0.20873832708631782,-0.1608089919293476,4.228669310744252
1.0,0.1524566691047961,-0.9138650929000409,4.503658015188805
1.0,0.3459789540426735,-0.8493572879751063,4.530353799530417
1.0,0.33832983801309835,-0.629772342060662,4.4048558661098625
1.0,0.5060974148408255,-0.7223586497753676,4.596181046023908
1.0,0.519049385636697,-0.524328075708242,4.305523671063206
1.0,0.6801958072815226,-0.6239837739236718,4.384503174400713
1.0,0.8755036865689665,-0.5790692326968938,4.309284118765532
1.0,0.9314844159453172,-0.4373819416495903,4.099664178619932
1.0,1.0750036668177587,-0.5544603278729857,4.082927878780062
1.0,1.0009320370908803,-0.7278150024813368,4.389619882809832
1.0,0.6964150290027433,-0.8372675718722831,4.544219042482716
1.0,0.16822637460931605,-0.5316796609974175,4.378508142266014
1.0,1.295680866008535,-0.523047400470129,3.821275089593783
1.0,0.6396501268764706,-1.029180535059518,4.447828153654363
1.0,1.0291718134837629,-1.0657369089529924,4.363290863839843
1.0,1.0753204571439043,-0.33756619519601583,3.9104299994897858
1.0,0.34368236351309306,-0.42755980203013344,4.281950784411073
1.0,0.27825977261331203,-1.0459117408549268,4.4409025841351095
1.0,1.3464076768889592,-0.9124113406171068,4.020886820512288
1.0,1.1821295985876787,-0.8269131347704335,4.3180437873966255
1.0,0.8657455485435457,-0.8484864070515363,4.544010741424778
1.0,0.5642779957832977,-0.3135193249795948,4.179432758601095
1.0,0.8114504803246896,-0.25011792906884023,4.080556987292056
1.0,0.3778044684833708,-0.21608543638143562,4.206914684176901
1.0,0.527069204529971,-0.8870538180608907,4.682692497983197
1.0,1.1842037553815632,-0.6712716117511645,4.100095076428914
1.0,0.13586908541938886,-1.0633315283065528,4.449951966755201
1.0,1.3632387435718805,-1.0624527972673763,4.12127942899258
1.0,0.7991300021546398,-0.7164589927936342,4.507705668647112
1.0,1.032991908104299,-0.8959727323900204,4.507011753747626
0.8223594075432595,1.5,-0.5264622866500527,3.7742399648736153
0.13132171432476783,1.5,-0.7186802512398585,4.524935140520107
0.4973930051715191,1.5,-1.0287827494854618,4.278684567664229
0.856566297556522,1.5,-0.9115496377106436,4.057235938166151
0.1654571962546009,1.5,-0.264359935042634,4.031460498613946
0.3003669578042022,1.5,-1.0418748058644414,4.345941719938352
0.3971307915720925,1.5,-0.8711915393471052,4.379261099162363
0.5844991591310146,1.5,-0.8546722633970154,4.282341271106098
0.4975260960403509,1.5,-0.688905718998376,4.079013368741137
0.6814446391364128,1.5,-0.6882396893478944,4.049624922000014
0.593116013253936,1.5,-0.5147701156777599,3.914072402491442
0.7159623922299921,1.5,-0.3801670107771552,3.74794956397875
0.40073378616308697,1.5,-0.5255130319343878,4.045357364579338
0.5552079143537407,1.5,-0.327092614845678,3.8714998662533517
0.17960766035066916,1.5,-0.527315095677277,4.170072599048133
0.7041875057867747,1.5,-1.0111358748627453,4.1576357766958765
0.17898114612338303,1.5,-0.8942958456259289,4.4778535758241205
0.854153715248763,1.5,-0.7283728004462593,4.067689083466838
0.30709100827153285,1.5,-0.7042586359991487,4.3739515550782855
0.3602013114244193,1.5,-0.3288561354999954,3.9985052903603986
0.8754839427137455,1.5,-0.34610780762215365,3.6341197095609488
0.7744423748829128,1.5,-0.2165273559473606,3.650149828289095
0.1440065219629469,1.5,-1.0585829519101246,4.36490393076739
0.864190439382173,1.5,-1.0638804462567357,4.141537372822754
0.7347582006009508,1.5,-0.8335806563537904,4.182350300717779
0.1752299417181872,0.6605065551349465,-1.2,4.473110789446061
0.48500203300308836,1.3222878316128233,-1.2,4.3799731657770735
0.8413619292167622,0.4665277914656872,-1.2,4.468945466245508
0.8448356022164721,0.8321849392724335,-1.2,4.430336273023514
0.5028841983066843,0.1709039779139057,-1.2,4.496867541190824
0.17341072874928726,1.0182972753469117,-1.2,4.431902060317164
0.14385114958431872,0.28467593774045397,-1.2,4.50040376303739
0.8376202367904177,1.21875,-1.2,4.375275653166412
0.7052629262261931,0.18787150663442778,-1.2,4.489926060176437
0.5875917669823947,0.35087302610055926,-1.2,4.486969620885965
0.4143146417217965,0.34695477639659283,-1.2,4.492628720060338
0.49936002636778776,0.5119844034303986,-1.2,4.477440990664874
0.31843284619329626,0.5061246176426422,-1.2,4.4831937501892085
0.4089244312132623,0.6731057971211812,-1.2,4.46576961605799
0.5800744800108322,0.6931535391891657,-1.2,4.4579760276504246
0.48847330400809663,0.8443634430274036,-1.2,4.444391372202581
0.291769717038195,0.839553695441406,-1.2,4.451258288749912
0.38297275050178026,1.008849755256268,-1.2,4.427723409652394
0.5516880499574015,1.0384853791086857,-1.2,4.417030660668672
0.3048522214967494,1.178482386621059,-1.2,4.407048835238612
0.8472878499242059,0.6454482838476518,-1.2,4.452212258218715
0.8423712832462421,1.0189858168412365,-1.2,4.405344256293546
0.29536153821336386,0.18755852811619061,-1.2,4.502388204073775
0.6916131875649065,1.3292953250356343,-1.2,4.3669643616377485
0.8565772557893454,0.28852732734167197,-1.2,4.479708213858231
0.14918230367495883,0.4630063433679496,-1.2,4.4906231916145956
0.6837766735463575,0.5346324278293403,-1.2,4.469715427046864
0.6732251711507382,0.8876113800602361,-1.2,4.431598687569547
0.2884540523137842,1.3510265092484042,-1.2,4.383251013767065
0.4702808611480964,1.1554384824585524,-1.2,4.404352801134159
0.1439584185091099,1.2220785210287781,-1.2,4.405503817665576
0.7015045662840117,1.1250000000000002,-1.2,4.3978969030547574
0.12626180192968173,0.8419082179890378,-1.2,4.454161070138383
0.8634113274236399,0.13626030527625183,-1.2,4.485875275795408
0.13311402318888757,0.1334074341435668,-1.2,4.506753639181468
0.8613948459472051,1.365071169010352,-1.2,4.349829891047875
0.13741821617306918,1.3663372360820596,-1.2,4.385668458831283
0.7241134334735212,0.7363761441272522,-1.2,4.447521300723203
0.2642284958775469,0.35766404065276586,-1.2,4.495211479482862
0.5966295236158731,1.221780632134905,-1.2,4.388860993316484
0.7347421768712843,0.3707421986628588,-1.2,4.480128632220072
0.0,0.287825512310263,-0.9539878941359485,4.5038183610831695
0.0,0.65625,-0.9623797632095822,4.4767382106930285
0.0,1.03125,-0.9623797632095822,4.433870755564868
0.0,0.46875000000000006,-1.0376202367904177,4.492413551271852
0.0,0.84375,-1.0376202367904177,4.4559714795229795
0.0,1.2121744876897367,-1.0460121058640512,4.409849595056279
0.0,1.373469888702908,-1.0676035440518756,4.387589236073204
0.0,0.12653011129709213,-0.9323964559481241,4.509412589432053
0.0,0.2842945614246115,-1.096763576087808,4.503265921757773
0.0,0.65625,-1.099683808339979,4.475613165574437
0.0,1.03125,-1.099683808339979,4.4333940586279965
0.0,0.46875000000000006,-0.9003161916600209,4.493017163985947
0.0,0.84375,-0.9003161916600209,4.456667475461401
0.0,1.2157054385753885,-0.9032364239121918,4.409871088332295
0.0,1.371807867253444,-0.9270313620203923,4.388681712484697
0.0,0.12819213274655578,-1.0729686379796077,4.509034066887423
1.0,0.287825512310263,-0.9539878941359485,4.477593238662173
1.0,0.65625,-0.9623797632095822,4.446380223050696
1.0,1.03125,-0.9623797632095822,4.395971295725801
1.0,0.46875000000000006,-1.0376202367904177,4.464071882847236
1.0,0.84375,-1.0376202367904177,4.422817929977526
1.0,1.2121744876897367,-1.0460121058640512,4.367813263786282
1.0,1.373469888702908,-1.0676035440518756,4.3393517834148625
1.0,0.12653011129709213,-0.9323964559481241,4.483491386091195
1.0,0.2842945614246115,-1.096763576087808,4.475586960045703
1.0,0.65625,-1.099683808339979,4.445207736406886
1.0,1.03125,-1.099683808339979,4.3947368023911295
1.0,0.46875000000000006,-0.9003161916600209,4.464982039530938
1.0,0.84375,-0.9003161916600209,4.423710442147019
1.0,1.2157054385753885,-0.9032364239121918,4.368272845683272
1.0,1.371807867253444,-0.9270313620203923,4.34264301239066
1.0,0.12819213274655578,-1.0729686379796077,4.482507273645936
0.7000000000000001,0.0,-1.0267949192431123,4.494785355487053
0.30000000000000004,0.0,-1.0267949192431123,4.506928386908548
0.5,0.0,-0.9945340239045168,4.500785724912085
0.13149033323180492,0.0,-0.946736456632663,4.5106977922693545
0.868509666768195,0.0,-0.9467364566326628,4.489826548361322
0.11596242674472199,0.0,-1.0844035870386293,4.509993564627713
0.8840375732552777,0.0,-1.084403587038629,4.488517254312811
0.5,1.5,-1.009105469642722,4.354165676728677
0.30000000000000004,1.5,-0.9795365074011968,4.363523949652404
0.7000000000000001,1.5,-0.9732050807568876,4.342732230880017
0.868509666768195,1.5,-1.053263543367337,4.328373677946367
0.1311918850380389,1.5,-1.0546421553261218,4.368669854329717
0.11860368830541515,1.5,-0.9189084615390151,4.370117712226204
0.8840375732552777,1.5,-0.9155964129613707,4.329992260789865
0.1752299417181872,0.6605065551349465,-0.7999999999999999,4.474162667166439
0.48500203300308836,1.3222878316128233,-0.7999999999999999,4.38160253501561
0.8413619292167622,0.4665277914656872,-0.7999999999999999,4.470732778623315
0.8448356022164721,0.8321849392724335,-0.7999999999999999,4.432266265321317
0.5028841983066843,0.1709039779139057,-0.7999999999999999,4.498076399711259
0.17341072874928726,1.0182972753469117,-0.7999999999999999,4.433523806145736
0.14385114958431872,0.28467593774045397,-0.7999999999999999,4.50223924612191
0.8376202367904177,1.21875,-0.7999999999999999,4.377218487346752
0.7052629262261931,0.18787150663442778,-0.7999999999999999,4.491407323566783
0.5875917669823947,0.35087302610055926,-0.7999999999999999,4.488105669524586
0.4143146417217965,0.34695477639659283,-0.7999999999999999,4.4936650867215135
0.49936002636778776,0.5119844034303986,-0.7999999999999999,4.479223672984297
0.31843284619329626,0.5061246176426422,-0.7999999999999999,4.484519945777777
0.4089244312132623,0.6731057971211812,-0.7999999999999999,4.46703692728078
0.5800744800108322,0.6931535391891657,-0.7999999999999999,4.459337175149251
0.48847330400809663,0.8443634430274036,-0.7999999999999999,4.445986862914118
0.291769717038195,0.839553695441406,-0.7999999999999999,4.452093774797071
0.38297275050178026,1.008849755256268,-0.7999999999999999,4.429132158827436
0.5516880499574015,1.0384853791086857,-0.7999999999999999,4.418431862825308
0.3048522214967494,1.178482386621059,-0.7999999999999999,4.408462289078507
0.8472878499242059,0.6454482838476518,-0.7999999999999999,4.453990750261006
0.8423712832462421,1.0189858168412365,-0.7999999999999999,4.407026739167321
0.29536153821336386,0.18755852811619061,-0.7999999999999999,4.503906566789723
0.6916131875649065,1.3292953250356343,-0.7999999999999999,4.368748670164258
0.8565772557893454,0.28852732734167197,-0.7999999999999999,4.481274982300697
0.14918230367495883,0.4630063433679496,-0.7999999999999999,4.491768333054665
0.6837766735463575,0.5346324278293403,-0.7999999999999999,4.470890581978445
0.6732251711507382,0.8876113800602361,-0.7999999999999999,4.432921328421465
0.2884540523137842,1.3510265092484042,-0.7999999999999999,4.385262253403191
0.4702808611480964,1.1554384824585524,-0.7999999999999999,4.405946975814658
0.1439584185091099,1.2220785210287781,-0.7999999999999999,4.4069161848418545
0.7015045662840117,1.1250000000000002,-0.7999999999999999,4.399151040826581
0.12626180192968173,0.8419082179890378,-0.7999999999999999,4.455455013063997
0.8634113274236399,0.13626030527625183,-0.7999999999999999,4.487907912449025
