X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.0,1.5,0.0,175.77365139368007,31.755963436952158,207.52961483063223
1.0,0.0,0.0,175.56827461172682,33.408890659545705,208.97716527127253
1.0,1.5,0.0,177.14434078605782,25.41902682959639,202.56336761565422
0.0,7.5,0.0,173.2551414224584,2.5495759508246465,175.80471737328304
5.0,0.0,0.0,172.85999660587257,5.210432566888102,178.07042917276067
5.0,7.5,0.0,168.87588684391062,1.3831211689141014,170.25900801282472
1.0,0.4999999999999997,0.0,175.7647750096595,32.750509957776444,208.51528496743595
1.0,1.0000000000000018,0.0,176.29820750626914,30.504268068125384,206.80247557439452
0.4999999999999988,1.5,0.0,176.1470038933811,29.92969360538345,206.07669749876456
0.0,2.0935143038203536,0.0,177.38532180505396,22.560926386030957,199.94624819108492
0.0,2.9081112648526735,0.0,178.3357352825466,13.641449415703477,191.97718469825008
0.0,4.036252193044871,0.0,178.21676727522595,8.184242018823,186.40100929404895
0.0,5.598590176669995,0.0,176.23728115322677,4.709779948001142,180.94706110122792
1.584174767136193,0.0,0.0,176.85161677931487,24.73289672017367,201.58451349948854
2.382299656002554,0.0,0.0,177.6822305405713,15.735706604239084,193.4179371448104
3.4827665484379806,0.0,0.0,176.3195031655452,9.530762607368416,185.85026577291362
1.6666666666666667,7.5,0.0,171.96738692758728,2.4043137936237144,174.371700721211
3.3333333333333335,7.5,0.0,171.24668249871692,2.0498188411372666,173.2965013398542
5.0,1.875,0.0,173.46678200289944,5.05826644539502,178.52504844829446
5.0,3.75,0.0,172.94907331479587,4.013230400424533,176.9623037152204
5.0,5.625,0.0,171.81364096698533,2.7547966665399883,174.56843763352532
0.9609123002809847,3.3252594918166425,0.0,178.34778802403093,10.172780066001366,188.5205680900323
2.816096425122407,0.8073182535707111,0.0,178.10528294294835,12.177021854339046,190.2823047972874
2.53952335212527,6.06871089807313,0.0,176.42615800628778,3.5090803915732067,179.93523839786099
1.4892809393094502,1.1895043771652531,0.0,177.3296449021776,22.658743158960306,199.9883880611379
1.4359767464468487,1.8171130992681497,0.0,177.8120429147266,18.78129984967103,196.59334276439762
0.7669163297998246,1.9329574503423381,0.0,177.45106614127513,22.509300529966822,199.96036667124196
3.236096315504698,3.0076089845794995,0.0,179.57617492700518,7.052821943930326,186.6289968709355
1.8653189723355594,0.6414308802338573,0.0,177.276396056178,20.23433616876295,197.51073222494094
3.45348710374886,4.635881869357732,0.0,178.45183284268526,4.570939791728733,183.022772634414
2.1181441488520028,1.4310111890964916,0.0,177.96681635068808,15.503976684139559,193.47079303482764
2.136831615935252,2.271647267042022,0.0,178.65353193485987,12.637641740274773,191.29117367513464
1.09611634486214,4.578828153128794,0.0,178.90479008245347,6.366615035354869,185.27140511780834
2.1072237184603013,3.9225706583453523,0.0,178.0955881389215,6.776894964873009,184.8724831037945
1.26260837639972,2.4856614306657274,0.0,178.10263270992505,15.216721514426212,193.31935422435126
3.2141113669441506,1.7198160312561106,0.0,178.26322611432258,8.784688390332633,187.0479145046552
1.3801171698260974,0.7327484956529708,0.0,176.66331905554298,26.745707280070093,203.40902633561308
3.977499696250546,0.9263104932479405,0.0,176.17478530100382,7.686406094518276,183.8611913955221
0.5400728344134214,2.4237101822346516,0.0,178.02773990192037,17.724261683558836,195.7520015854792
2.091774987401507,4.9871228739720745,0.0,178.15969045969092,4.969608234871629,183.12929869456255
1.232346891842597,6.038875350307331,0.0,176.85394395741432,4.072672350535555,180.92661630794987
3.8216508688093755,6.25581929079352,0.0,175.12070639949798,2.9070482128980757,178.02775461239605
1.7956766783400944,3.066178491188701,0.0,178.3830968931851,10.01810581203162,188.40120270521672
0.361397832842649,1.8900363872794688,0.0,177.06742580469316,24.785470795906605,201.85289660059976
1.36592218185957,0.3748358751773656,0.0,176.50479919629856,27.573182632673195,204.07798182897176
