X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.0,0.0,-10.18308223248793,74.54949097217273,2.1283249411600735,76.67781591333281
0.0,0.0,-9.55122412320565,83.12040920536977,2.50737321362233,85.6277824189921
0.0,0.0,-8.745022047493265,93.39278838166602,3.0477344803867084,96.44052286205273
0.0,0.0,-8.402426360920897,97.51305629536886,3.299335550007342,100.8123918453762
0.0,0.0,-8.065700741947174,101.42725137426021,3.562207676190255,104.98945905045046
0.0,0.0,-7.734744558747769,105.15419687385011,3.8318261687124817,108.98602304256259
0.0,0.0,-7.409459002734417,108.66334147625359,4.1176213507816755,112.78096282703527
0.0,0.0,-7.089746933510123,111.9893537877607,4.415772351098752,116.40512613885946
0.0,0.0,-6.775512685291544,115.13122926301585,4.730340705322078,119.86156996833793
0.0,0.0,-6.466662745432811,118.09330720333314,5.063373404916234,123.15668060824937
0.0,0.0,-6.163104588404185,120.9028990128871,5.410565385483935,126.31346439837104
0.0,0.0,-5.864747567820563,123.55376833591433,5.780593367102853,129.33436170301718
0.0,0.0,-5.571502550949949,126.05461812532545,6.1730909903249085,132.22770911565036
0.0,0.0,-5.283282087461934,128.42097112442704,6.589152747668976,135.01012387209602
0.0,0.2693222336297874,-5.0,130.65725393799943,7.0154042732851565,137.67265821128458
0.0,0.5386444672595748,-5.0,130.66163865853707,6.963815029846188,137.62545368838326
0.0,0.8079667008893623,-5.0,130.66781497018795,6.880889043327073,137.54870401351502
0.0,1.0772889345191496,-5.0,130.6664554688198,6.771445254417273,137.43790072323708
0.0,1.3466111681489372,-5.0,130.68106128661677,6.631308549498328,137.3123698361151
0.0,1.6159334017787246,-5.0,130.69040007074423,6.465906491949738,137.15630656269397
0.0,1.885255635408512,-5.0,130.6989061163803,6.280649867628966,136.97955598400927
0.0,2.1585349862661216,-5.0,130.7050754449709,6.086573479274705,136.7916489242456
0.0,2.50736727433024,-5.0,130.7128970884689,5.80724714762863,136.52014423609754
0.0,2.987034442903236,-5.0,130.7268354182754,5.400844716680723,136.12768013495614
0.0,3.6467215006531566,-5.0,130.69675285000648,4.888515945881693,135.58526879588817
0.0,4.5535748736080395,-5.0,130.57983918837556,4.215621522876091,134.79546071125165
0.0,5.800503900385342,-5.0,130.02649278882646,3.495630855391596,133.52212364421806
0.0,7.5,-12.2,51.35682527345216,1.2265144203777965,52.583339693829956
0.0,7.5,-10.4,75.43295044699501,1.8481113329258534,77.28106177992086
0.0,7.5,-8.6,96.85553058802114,2.3915019130100035,99.24703250103114
0.0,7.5,-6.8,114.92386863725861,2.8650870763754597,117.78895571363407
0.0,1.875,-14.0,17.84261984082119,0.3355103074955892,18.17813014831678
0.0,3.75,-14.0,18.52741075328143,0.34978394694476833,18.877194700226198
0.0,5.625,-14.0,19.766716329283962,0.38541294661436254,20.152129275898325
5.0,0.0,-12.2,48.977289001636755,1.2778328234406757,50.25512182507743
5.0,0.0,-10.4,73.0120810738394,2.1986033215567886,75.21068439539619
5.0,0.0,-8.6,94.59470669871368,3.229699498266541,97.82440619698022
5.0,0.0,-6.8,113.44436166000591,4.39619371390053,117.84055537390644
5.0,1.875,-5.0,129.2647770790142,5.024262874436715,134.28903995345092
5.0,3.75,-5.0,129.2151282151735,4.094511773142585,133.3096399883161
5.0,5.625,-5.0,128.64257132844554,3.3057255315810323,131.94829686002657
5.0,7.5,-12.2,55.155359531791326,1.3824064400305573,56.537765971821884
5.0,7.5,-10.4,76.55617416084993,1.950611387608646,78.50678554845858
5.0,7.5,-8.6,95.88194457344645,2.439985312708174,98.32192988615462
5.0,7.5,-6.8,113.52518519891483,2.7993922834799463,116.32457748239477
5.0,1.875,-14.0,21.394158154927766,0.44831766033794906,21.842475815265715
5.0,3.75,-14.0,21.79763946576142,0.447213657484987,22.244853123246408
5.0,5.625,-14.0,23.11231958537566,0.48336662827708565,23.595686213652744
1.6666666666666667,0.0,-14.0,17.916985344980194,0.34306737536913445,18.26005272034933
3.3333333333333335,0.0,-14.0,18.749434092002968,0.37252196955551753,19.121956061558485
0.2676071657605364,0.0,-5.0,130.6474514031987,7.015430470567935,137.66288187376662
0.5352143315210726,0.0,-5.0,130.63182824056872,6.961921590344929,137.59374983091365
0.8028214972816088,0.0,-5.0,130.58847586696567,6.892880071974048,137.4813559389397
1.070428663042145,0.0,-5.0,130.54314018312593,6.788747939276618,137.33188812240255
