Carga_kN,Desplazamiento_incremental_mm
241.92,-0.8393442597849017
483.84,-1.6786885194534307
725.7599999999999,-2.5180327791219597
967.68,-3.357377038790485
1209.6,-4.196721298459014
1451.5199999999998,-5.036065558127543
1693.4399999999998,-5.875409817796072
1935.36,-6.714754077464594
2177.2799999999997,-7.554098337133123
2419.2,-8.393442596801652
