Carga_kN,Desplazamiento_incremental_mm
41.400000000000006,-0.21841216355503335
82.80000000000001,-0.436824326604242
124.19999999999999,-0.6552364896534577
165.60000000000002,-0.8736486527026699
207.0,-1.092060815751882
248.39999999999998,-1.3104729788010978
289.79999999999995,-1.52888514185031
331.20000000000005,-1.7472973048995257
372.6,-1.965709467948738
414.0,-2.1841216309979536
