Carga_kN,Desplazamiento_incremental_mm
41.400000000000006,-0.15017955889123868
82.80000000000001,-0.30035911766957923
124.19999999999999,-0.45053867644791623
165.60000000000002,-0.6007182352262532
207.0,-0.7508977940045902
248.39999999999998,-0.9010773527829308
289.79999999999995,-1.0512569115612678
331.20000000000005,-1.2014364703396048
372.6,-1.3516160291179453
414.0,-1.5017955878962823
